acc	evalue_clade1	evalue_clade2
URD61541.1		3.1e-10
QXP51174.1		3.1e-10
QYF84837.1		3.1e-10
AXR65387.1		3.2e-10
BBL79348.1		3.2e-10
ATA75482.1		3.2e-10
QYA13719.1		3.2e-10
UEQ80351.1		3.2e-10
CBA15262.1		3.2e-10
QQK02100.1		3.4e-10
AJX80334.1		3.4e-10
AYY59869.1		3.4e-10
QYO66909.1		3.5e-10
QLB65708.1		3.5e-10
ALP64834.1		3.5e-10
AUT54017.1		3.5e-10
AXT57348.1		3.5e-10
AFL80701.1		3.5e-10
AMM52355.1		3.6e-10
AXT57357.1		3.6e-10
AFY41642.1		3.6e-10
AXE94382.1		3.6e-10
QGR94402.1		3.7e-10
ARE76110.1		3.7e-10
QNP43103.1		3.7e-10
QNN70551.1		3.7e-10
QKU64128.1		3.7e-10
QKU68011.1		3.7e-10
QKU79653.1		3.7e-10
AOW21168.1		3.8e-10
ADR37168.1		3.8e-10
ASW04842.1		3.8e-10
VEI66024.1		3.8e-10
QLQ64396.1		3.9e-10
ALU97605.1		3.9e-10
AJY43122.1		4e-10
ALX43616.1		4e-10
QPS44457.1		4e-10
UOD32373.1		4e-10
ADC70829.1		4e-10
ABA48145.1		4.2e-10
UQN51955.1		4.2e-10
UQN83694.1		4.2e-10
UQO65399.1		4.2e-10
UQP14762.1		4.2e-10
QWU44441.1		4.2e-10
ASW04717.1		4.3e-10
QKU60495.1		4.3e-10
VEI62061.1		4.4e-10
QEG22824.1		4.4e-10
AJG17100.1		4.6e-10
QEC47319.1		4.7e-10
UQO10671.1		4.8e-10
UQO57447.1		4.8e-10
UQO61071.1		4.8e-10
UQO76889.1		4.8e-10
UQO88192.1		4.8e-10
UQO94045.1		4.8e-10
CUT13957.1		4.8e-10
AEH45604.1		4.8e-10
QVN10760.1		4.8e-10
QLK62223.1		4.9e-10
AJE16921.1		4.9e-10
AKC82132.1		4.9e-10
QRR14477.1		4.9e-10
AQQ33363.1		5e-10
AXR65459.1		5e-10
AXR61288.1		5e-10
AZQ02277.1		5e-10
UPL11296.1		5e-10
AGB73008.1		5e-10
AMG73291.1		5.1e-10
QUM72373.1		5.1e-10
UNK80441.1		5.1e-10
APW71858.1		5.1e-10
AVA12585.1		5.1e-10
AXA93061.1		5.1e-10
ANS45409.1		5.2e-10
BBP45289.1		5.2e-10
QCG48190.1		5.2e-10
AET70706.1		5.2e-10
CAD6406772.1		5.3e-10
SHG99490.1		5.6e-10
APZ91192.1		5.6e-10
AEJ15309.1		5.6e-10
UEM20069.1		5.6e-10
ALW86070.1		5.6e-10
AMA08337.1		5.7e-10
UQO17646.1		5.7e-10
UQO84975.1		5.7e-10
UQB78128.1		5.7e-10
ULP36320.1		5.7e-10
AGJ53111.1		5.8e-10
QSI78146.1		6e-10
BAX58664.1		6e-10
UKK85970.1		6e-10
AGX06513.1		6.1e-10
ALJ05577.1		6.2e-10
QYG00469.1		6.2e-10
AGP78727.1		6.3e-10
QHQ35605.1		6.4e-10
BBU94533.1		6.5e-10
QCO33177.1		6.6e-10
QOI50721.1		6.6e-10
UMQ56082.1		6.6e-10
ATW27735.1		6.6e-10
AKP26014.1		6.6e-10
AKP29799.1		6.6e-10
BBF44893.1		6.7e-10
QGT78314.1		6.7e-10
QUN42688.1		6.7e-10
QUO25868.1		6.7e-10
AKQ45117.1		6.8e-10
AQQ18045.1		6.9e-10
ATW24471.1		6.9e-10
APE06577.1		6.9e-10
AXR68923.1		7e-10
QGR88219.1		7.1e-10
AEG99954.1		7.2e-10
QCX37005.1		7.2e-10
AWL05276.1		7.3e-10
AYC31467.1		7.4e-10
BBH21856.1		7.6e-10
AMV44837.1		7.6e-10
ANH68166.1		7.8e-10
AAN49370.2		7.8e-10
AAS70342.1		7.8e-10
AER02563.1		7.8e-10
AJR14479.1		7.8e-10
ALE39449.1		7.8e-10
ALO00573.1		7.8e-10
ARB94549.1		7.8e-10
ASV05946.1		7.8e-10
QEI00055.1		7.8e-10
QHH28398.1		7.8e-10
QHH32044.1		7.8e-10
QHH35672.1		7.8e-10
QHH39314.1		7.8e-10
QHH42931.1		7.8e-10
QHH46577.1		7.8e-10
QHH53548.1		7.8e-10
QHH57189.1		7.8e-10
QHH67472.1		7.8e-10
QHH71103.1		7.8e-10
QIP64084.1		7.8e-10
QOI34453.1		7.8e-10
QOI42617.1		7.8e-10
QOI46872.1		7.8e-10
UID85034.1		7.8e-10
ULG76034.1		7.8e-10
ULG85305.1		7.8e-10
ULG87839.1		7.8e-10
UNS60888.1		7.8e-10
UPO16847.1		7.8e-10
UQX05507.1		7.8e-10
CAZ95799.1		7.8e-10
QND95860.1		7.9e-10
AWT46609.1		8.1e-10
APD09512.1		8.1e-10
UNL98386.1		8.1e-10
QEC63291.1		8.1e-10
QNK01624.1		8.2e-10
QWX83702.1		8.2e-10
CCO05324.1		8.3e-10
QDV73376.1		8.4e-10
QDV77893.1		8.4e-10
QOI38602.1		8.4e-10
QYY58888.1		8.4e-10
AGX42238.1		8.4e-10
AQR89519.1		8.4e-10
AQR99421.1		8.4e-10
AQS09152.1		8.4e-10
AQS13407.1		8.4e-10
CAI86869.1		8.5e-10
AXA90803.1		8.5e-10
QBR04878.1		8.5e-10
QHI37459.1		8.6e-10
UAA39095.1		8.6e-10
QCW98776.1		8.7e-10
ARR50289.1		8.8e-10
QAY35168.1		8.8e-10
QOQ68879.1		8.8e-10
UFW40245.1		9e-10
UPK88308.1		9.2e-10
QFS37887.1		9.3e-10
QVN18002.1		9.4e-10
UIY56147.1		9.5e-10
SNV52185.1		9.5e-10
QEL78547.1		9.6e-10
AUZ84486.1		9.6e-10
VBB12838.1		9.8e-10
ACJ75081.1		9.9e-10
UEG52177.1		9.9e-10
ADY29186.1		1e-09
ANM29259.1		1e-09
QEC57333.1		1e-09
QTD90369.1		1e-09
SPN70803.1		1e-09
QLG89665.1		1.1e-09
ARF85928.1		1.1e-09
CDN61233.1		1.1e-09
AHC84818.1		1.1e-09
AHC90189.1		1.1e-09
AHZ79664.1		1.1e-09
QUN67268.1		1.1e-09
SDS52650.1		1.1e-09
QDZ09015.1		1.1e-09
ARV15521.1		1.1e-09
QBH13256.1		1.1e-09
BBJ28027.1		1.1e-09
AXB32530.1		1.1e-09
BAL93769.1		1.1e-09
UKO99568.1		1.1e-09
UOB55014.1		1.1e-09
AOJ69838.1		1.1e-09
AOK47970.1		1.1e-09
AUL72534.1		1.1e-09
UOB19424.1		1.2e-09
QTD56258.1		1.2e-09
QDU56080.1		1.2e-09
UCV10465.1		1.2e-09
AMR76955.1		1.2e-09
QOH34543.1		1.2e-09
QTA38905.1		1.2e-09
ANC05299.1		1.2e-09
QLA14850.1		1.2e-09
QLA18421.1		1.2e-09
ANC18695.1		1.2e-09
QQP81120.1		1.2e-09
ACU89783.1		1.2e-09
QGY34709.1		1.3e-09
APA87573.1		1.3e-09
QNG11403.1		1.3e-09
QKK99211.1		1.3e-09
QOE08217.1		1.3e-09
AIO24133.1		1.3e-09
ALK16516.1		1.3e-09
ASE94864.1		1.3e-09
ATF76956.1		1.3e-09
QCY04422.1		1.3e-09
ABZ00870.1		1.3e-09
APF00988.1		1.3e-09
AMY07129.1		1.3e-09
ABQ92611.1		1.3e-09
QEL67978.1		1.3e-09
QEL73256.1		1.3e-09
UML83215.1		1.3e-09
AGE77398.1		1.4e-09
AHX17773.1		1.4e-09
AHZ50546.1		1.4e-09
AIE32944.1		1.4e-09
AIM32855.1		1.4e-09
AJA19083.1		1.4e-09
AJK39065.1		1.4e-09
AKR34550.1		1.4e-09
ALL60373.1		1.4e-09
ALZ62652.1		1.4e-09
AMX76526.1		1.4e-09
ANN31774.1		1.4e-09
ARX65577.1		1.4e-09
ASI82628.1		1.4e-09
ASJ47964.1		1.4e-09
ATI58915.1		1.4e-09
BCA35992.1		1.4e-09
QCX93527.1		1.4e-09
QDD82862.1		1.4e-09
QFR28979.1		1.4e-09
QHV03462.1		1.4e-09
QHV41977.1		1.4e-09
QKH07155.1		1.4e-09
QKH14759.1		1.4e-09
QTM14650.1		1.4e-09
QUW38659.1		1.4e-09
UDV99957.1		1.4e-09
UDW07891.1		1.4e-09
UEK77302.1		1.4e-09
UEK83021.1		1.4e-09
UEK89628.1		1.4e-09
UEL12092.1		1.4e-09
UEL19037.1		1.4e-09
UJT48716.1		1.4e-09
ALO25540.1		1.4e-09
QIK79124.1		1.4e-09
QEM02515.1		1.4e-09
QEM15135.1		1.4e-09
QTE42142.1		1.4e-09
QTE48743.1		1.4e-09
QTE53841.1		1.4e-09
QTE60404.1		1.4e-09
QTF65452.1		1.4e-09
QCJ71412.1		1.4e-09
QNT40706.1		1.4e-09
UMY61233.1		1.4e-09
AVV40713.1		1.5e-09
QBC33059.1		1.5e-09
BBE36417.1		1.5e-09
BBE36428.1		1.5e-09
BBE36439.1		1.5e-09
QLZ67352.1		1.5e-09
ACK63466.1		1.5e-09
AQQ62341.1		1.5e-09
ARV91829.1		1.5e-09
ASI72104.1		1.5e-09
BCT41046.1		1.5e-09
QBZ24655.1		1.5e-09
QCT44080.1		1.5e-09
QJU35859.1		1.5e-09
QKO32612.1		1.5e-09
UJP62017.1		1.5e-09
URC13063.1		1.5e-09
SOB75152.1		1.5e-09
UQO34766.1		1.5e-09
UQO48260.1		1.5e-09
UQP10160.1		1.5e-09
AVD85099.1		1.5e-09
QQZ36801.1		1.5e-09
BAV05570.1		1.6e-09
AOJ81800.1		1.6e-09
QMU31352.1		1.6e-09
ADY34501.1		1.6e-09
SNV46448.1		1.6e-09
AIO47697.1		1.6e-09
ALV58014.1		1.6e-09
AMU07794.1		1.6e-09
AMU16962.1		1.6e-09
AQQ44295.1		1.6e-09
AQQ51643.1		1.6e-09
QUN54062.1		1.6e-09
UQN93733.1		1.6e-09
UQO00880.1		1.6e-09
UQP49167.1		1.6e-09
QOZ55212.1		1.6e-09
AKM77831.1		1.6e-09
CAR51267.1		1.6e-09
QDZ40236.1		1.6e-09
AOG12757.1		1.6e-09
QGG93525.1		1.6e-09
ATF26158.1		1.7e-09
ATH85497.1		1.7e-09
UOR17043.1		1.7e-09
ASQ46465.1		1.7e-09
AOJ87744.1		1.7e-09
AWN75688.1		1.7e-09
UDV83860.1		1.7e-09
UDV89406.1		1.7e-09
ADH06239.1		1.7e-09
AOM04763.1		1.7e-09
ASK13787.1		1.7e-09
ASZ65350.1		1.7e-09
AZR76514.1		1.7e-09
BAR85290.1		1.7e-09
QCC39844.1		1.7e-09
QEF16288.1		1.7e-09
QFQ25516.1		1.7e-09
BBU38264.1		1.7e-09
CBE69394.1		1.7e-09
ASJ74969.1		1.7e-09
AOI79553.1		1.7e-09
AYQ39474.1		1.8e-09
CAD6596213.1		1.8e-09
AOR68825.1		1.8e-09
AVD87331.1		1.8e-09
QNP46155.1		1.8e-09
QQO33573.1		1.8e-09
APA87130.1		1.8e-09
AFQ16012.1		1.8e-09
AJQ58351.1		1.8e-09
AMR84048.1		1.8e-09
AZV65560.1		1.8e-09
QWS46951.1		1.8e-09
UEK96421.1		1.8e-09
UHO44940.1		1.8e-09
UOC00555.1		1.8e-09
UKD10976.1		1.9e-09
AEA15199.1		1.9e-09
AFV17321.1		1.9e-09
AGG00245.1		1.9e-09
AHA70992.1		1.9e-09
ANS47205.1		1.9e-09
ARP56960.1		1.9e-09
AVP44222.1		1.9e-09
QFX99213.1		1.9e-09
QDU81712.1		1.9e-09
QIL19830.1		1.9e-09
QLE59526.1		1.9e-09
AGA75714.1		1.9e-09
ASW43550.1		1.9e-09
QBI05014.1		1.9e-09
AKE15996.1		1.9e-09
ALC53752.1		1.9e-09
ANC07077.1		1.9e-09
ANC12902.1		1.9e-09
ARO59535.1		1.9e-09
ARO64058.1		1.9e-09
AUB65107.1		1.9e-09
QDZ72996.1		1.9e-09
QIZ41692.1		1.9e-09
BBB23586.1		1.9e-09
ULG79821.1		1.9e-09
UML70547.1		1.9e-09
UML73869.1		1.9e-09
AFZ43552.1		2e-09
AOM10295.1		2e-09
QDC79088.1		2.1e-09
UQA28649.1		2.1e-09
QPF40791.1		2.1e-09
QSA98575.1		2.1e-09
UMQ60155.1		2.1e-09
UNE65515.1		2.1e-09
UGS20541.1		2.1e-09
QWT55358.1		2.1e-09
AYM89843.1		2.1e-09
UBB24848.1		2.1e-09
AXR61354.1		2.1e-09
AZQ02208.1		2.1e-09
AGZ33314.1		2.1e-09
QVK20615.1		2.2e-09
QBS11735.1		2.2e-09
QDQ40653.1		2.2e-09
AKR08728.1		2.2e-09
AVP97356.1		2.2e-09
QGY80312.1		2.2e-09
ASK78051.1		2.3e-09
QIB50790.1		2.3e-09
ALX10911.1		2.3e-09
ADG83676.1		2.3e-09
QRN93878.1		2.3e-09
AXI03105.1		2.4e-09
ALM49205.1		2.4e-09
AOE52823.1		2.4e-09
QKT93895.1		2.4e-09
QNN03398.1		2.4e-09
BCS54960.1		2.4e-09
UMK55094.1		2.4e-09
QNE44167.1		2.4e-09
AEU35835.1		2.4e-09
AYL95786.1		2.4e-09
AHI06626.1		2.4e-09
QYJ15747.1		2.4e-09
UKA25640.1		2.5e-09
ASM54436.1		2.5e-09
ANG63287.1		2.5e-09
QNX45449.1		2.6e-09
QNX52693.1		2.6e-09
QOD72923.1		2.6e-09
UOR19204.1		2.6e-09
QTK84115.1		2.6e-09
UCV13938.1		2.6e-09
QCO37408.1		2.6e-09
QCO41081.1		2.6e-09
ULG93362.1		2.6e-09
UML77994.1		2.6e-09
QOY88460.1		2.6e-09
ABB09566.1		2.7e-09
AYO55825.1		2.8e-09
AFV86320.1		2.8e-09
AGP98332.1		2.8e-09
CBA30189.1		2.8e-09
UQB25373.1		2.8e-09
AWG25399.1		2.8e-09
AEN08246.1		2.9e-09
QNP53870.1		2.9e-09
QKG22183.1		2.9e-09
BAV63566.1		2.9e-09
SBV33916.1		2.9e-09
UKN00356.1		3e-09
QJQ05753.1		3e-09
BBC40072.1		3e-09
AQR75585.1		3.1e-09
URQ88898.1		3.1e-09
ATG58480.1		3.2e-09
AKJ05019.1		3.2e-09
CAD6599932.1		3.2e-09
CCF18034.1		3.2e-09
AUZ84338.1		3.3e-09
AQW45592.1		3.3e-09
URI10254.1		3.3e-09
QDW18834.1		3.3e-09
AOZ98488.1		3.3e-09
AEV15452.1		3.4e-09
AYA03231.1		3.4e-09
VDN46167.1		3.4e-09
AWB23810.1		3.5e-09
AKE12791.1		3.5e-09
ATY30629.1		3.6e-09
UIF86739.1		3.6e-09
QLD50916.1		3.6e-09
APD90586.1		3.7e-09
BAU62809.1		3.7e-09
QKV58142.1		3.7e-09
ATA73333.1		3.7e-09
AXI26461.1		3.8e-09
ATA88922.1		3.9e-09
ADY50875.1		3.9e-09
BCO19936.1		4e-09
BCO23901.1		4e-09
BCS33201.1		4.1e-09
QQT27352.1		4.1e-09
QTO42879.1		4.1e-09
AMM40210.1		4.2e-09
ABO55747.1		4.2e-09
QIN80253.1		4.2e-09
QQY33890.1		4.2e-09
VEE07780.1		4.2e-09
QBJ28251.1		4.3e-09
BBI27160.1		4.3e-09
AJZ59082.1		4.3e-09
AKJ11885.1		4.4e-09
BAZ12218.1		4.4e-09
BAZ58364.1		4.4e-09
QSH57585.1		4.4e-09
AFY55945.1		4.4e-09
AOL04867.1		4.5e-09
UPO87343.1		4.5e-09
QIO07036.1		4.5e-09
AJQ50229.1		4.6e-09
AJG79233.1		4.7e-09
QKH26448.1		4.7e-09
QEE48757.1		4.7e-09
QIX91419.1		4.7e-09
AZZ36210.1		4.7e-09
QBQ37332.1		4.7e-09
QHH98953.1		4.8e-09
QKU56893.1		4.8e-09
ASM35116.1		4.8e-09
QEL05306.1		4.8e-09
AGQ02587.1		4.9e-09
AMJ79316.1		4.9e-09
AMJ83459.1		4.9e-09
AOI97092.1		4.9e-09
ALC10736.1		5e-09
AXA27048.1		5e-09
AXT51972.1		5e-09
AFL49967.1		5e-09
UKA02110.1		5e-09
UKA06565.1		5e-09
AWK80893.1		5e-09
QDU66976.1		5.1e-09
QDV01303.1		5.1e-09
UOE52381.1		5.1e-09
QTO47883.1		5.1e-09
ATC62507.1		5.1e-09
QGA24502.1		5.2e-09
ATX64671.1		5.2e-09
QJA87782.1		5.2e-09
ALO42134.1		5.3e-09
ABC29512.1		5.4e-09
QDZ27486.1		5.5e-09
BAX54308.1		5.5e-09
ASP42221.1		5.6e-09
UKA10458.1		5.6e-09
SNV25545.1		5.6e-09
AKG70933.1		5.6e-09
SQI03076.1		5.8e-09
AFI84260.1		6e-09
QNO13383.1		6.1e-09
ACK96052.1		6.1e-09
AFQ25350.1		6.1e-09
AJH04108.1		6.1e-09
AND07176.1		6.1e-09
AND23551.1		6.1e-09
AQY38082.1		6.1e-09
AXR16120.1		6.1e-09
AXR21854.1		6.1e-09
QBC50937.1		6.1e-09
QBC56146.1		6.1e-09
QBC61402.1		6.1e-09
QBM61528.1		6.1e-09
QCJ50750.1		6.1e-09
QFP88199.1		6.1e-09
QGV09335.1		6.1e-09
QJU66704.1		6.1e-09
QKH20762.1		6.1e-09
QRY17857.1		6.1e-09
QTB33874.1		6.1e-09
UEL05776.1		6.1e-09
QNF34651.1		6.1e-09
QSA98933.1		6.2e-09
BBO85870.1		6.2e-09
QEX22093.1		6.3e-09
ANP80730.1		6.3e-09
ALS33340.1		6.3e-09
BAY82513.1		6.3e-09
QDT11213.1		6.3e-09
AMN47455.1		6.4e-09
AMU93648.1		6.5e-09
QXF13268.1		6.5e-09
QQS98137.1		6.5e-09
QIO07035.1		6.6e-09
SDV14898.1		6.7e-09
SNW07954.1		6.7e-09
QBZ87621.1		6.7e-09
QWR76475.1		6.7e-09
UJX24217.1		6.7e-09
QNO37774.1		6.9e-09
QMW75851.1		7e-09
QPS13812.1		7e-09
QQV05680.1		7e-09
QQY27368.1		7e-09
APZ99038.1		7.1e-09
QDB90744.1		7.3e-09
UMR32073.1		7.3e-09
QOW47478.1		7.4e-09
QLE09386.1		7.4e-09
ABI88248.1		7.4e-09
AJY20905.1		7.4e-09
BDA66537.1		7.5e-09
AIO41686.1		7.5e-09
UPL45875.1		7.6e-09
AVQ31345.1		7.6e-09
QLD61957.1		7.6e-09
UJZ94151.1		7.7e-09
UJZ98133.1		7.7e-09
ADL13609.1		7.7e-09
AOY75528.1		7.7e-09
ARE85822.1		7.7e-09
AJY07686.1		7.8e-09
AVR16515.1		7.8e-09
QDV81475.1		7.8e-09
ACK87935.1		7.8e-09
SMZ57542.1		7.9e-09
UKA21668.1		8e-09
QDO94189.1		8e-09
QGW21024.1		8.1e-09
BDG06320.1		8.2e-09
AMR02032.1		8.3e-09
AYF80362.1		8.3e-09
QCY60771.1		8.3e-09
ATW03571.1		8.3e-09
AJG18053.1		8.4e-09
QHB30257.1		8.4e-09
QDA57730.1		8.5e-09
AYJ77663.1		8.5e-09
QNF34993.1		8.5e-09
QEC42195.1		8.7e-09
ABZ93494.1		8.8e-09
ABZ97123.1		8.8e-09
QSX06103.1		9.1e-09
QDH53765.1		9.1e-09
QRM20045.1		9.1e-09
ART81767.1		9.2e-09
AKQ69004.1		9.3e-09
AZS51933.1		9.5e-09
UJB67843.1		9.5e-09
VEI68231.1		9.5e-09
CBL44140.1		9.7e-09
AZR58908.1		9.7e-09
VVD30150.1		9.7e-09
AER66306.1		9.8e-09
QWG89142.1		9.8e-09
BBL79336.1		9.9e-09
BBU47157.1		1e-08
UII22666.1		1e-08
QWW66560.1		1e-08
ABQ03327.1		1e-08
BBY51352.1		1e-08
AWM60275.1		1.1e-08
QXI43834.1		1.1e-08
SQH14895.1		1.1e-08
QTI45967.1		1.1e-08
QKU60351.1		1.1e-08
QKU63975.1		1.1e-08
QKU67857.1		1.1e-08
ASW00327.1		1.1e-08
AMG99968.1		1.1e-08
VEH39917.1		1.1e-08
AXH51538.1		1.1e-08
ALR21525.1		1.1e-08
VEG46067.1		1.1e-08
UKA29472.1		1.1e-08
ACX51658.1		1.1e-08
UBD67348.1		1.1e-08
QSH57577.1		1.1e-08
AJY27787.1		1.1e-08
ACR11376.1		1.2e-08
AFQ46142.1		1.2e-08
BBE49653.1		1.2e-08
QRG87261.1		1.2e-08
ALC83056.1		1.2e-08
QNM92777.1		1.2e-08
APY24833.1		1.2e-08
QDU55680.1		1.2e-08
QXP80831.1		1.2e-08
BDF54695.1		1.2e-08
AHI63410.1		1.2e-08
AVR23802.1		1.2e-08
UCV24730.1		1.3e-08
UCA47662.1		1.3e-08
ALK31806.1		1.3e-08
VEI18538.1		1.3e-08
AUI85985.1		1.3e-08
AJH01249.1		1.3e-08
QPD00550.1		1.3e-08
ANH00351.2		1.3e-08
AXX15862.1		1.3e-08
QHE26447.1		1.3e-08
QHE29749.1		1.3e-08
QHE33051.1		1.3e-08
QHE36283.1		1.3e-08
QHE39634.1		1.3e-08
QHH49652.1		1.3e-08
QHH60177.1		1.3e-08
QHH63575.1		1.3e-08
QVK48864.1		1.3e-08
QVK49769.1		1.3e-08
QVK52957.1		1.3e-08
QVK56149.1		1.3e-08
QVK59339.1		1.3e-08
QVK62523.1		1.3e-08
QVK65898.1		1.3e-08
URD68729.1		1.3e-08
ARU28859.1		1.3e-08
ADG83684.1		1.3e-08
QUH06163.1		1.4e-08
AWN41673.1		1.4e-08
AMW77707.1		1.4e-08
AKI97011.1		1.4e-08
AWZ08558.1		1.4e-08
AWZ15860.1		1.4e-08
ABN88919.1		1.4e-08
AGZ27958.1		1.4e-08
AIO13532.1		1.4e-08
AIO86102.1		1.4e-08
AIO89282.1		1.4e-08
AIP13458.1		1.4e-08
AJX06162.1		1.4e-08
ALC58789.1		1.4e-08
AEF46384.1		1.4e-08
AEF51336.1		1.4e-08
AEG29044.1		1.4e-08
QSW87506.1		1.4e-08
QEV47023.1		1.4e-08
AKG70312.1		1.4e-08
QOT77124.1		1.4e-08
AHI74687.1		1.4e-08
AHI78531.1		1.4e-08
AIC87389.1		1.4e-08
AIP26526.1		1.4e-08
AIS95985.1		1.4e-08
AIT22035.1		1.4e-08
AJX99815.1		1.4e-08
AVR10082.1		1.4e-08
AWY57184.1		1.4e-08
AWY68660.1		1.4e-08
QIO11424.1		1.4e-08
QRA10225.1		1.4e-08
UEP20881.1		1.5e-08
AKM44302.1		1.5e-08
AWT08735.1		1.5e-08
AHI32950.1		1.5e-08
BBO75659.1		1.5e-08
AJX73387.1		1.5e-08
ANW50778.1		1.5e-08
ANW58013.1		1.5e-08
QVM90937.1		1.5e-08
CCB70963.1		1.5e-08
QDT62892.1		1.5e-08
ANU59376.1		1.5e-08
QTO64328.1		1.5e-08
CUS05025.2		1.5e-08
CDU27426.1		1.5e-08
ACZ18893.1		1.5e-08
BBE17901.1		1.6e-08
QCJ00815.1		1.6e-08
QYA10479.1		1.6e-08
QOD83276.1		1.6e-08
QQT37117.1		1.6e-08
QTD53370.1		1.6e-08
QYN49582.1		1.6e-08
AXB55344.1		1.6e-08
QMI44819.1		1.6e-08
AAP08567.1		1.6e-08
BAJ62952.1		1.6e-08
QPQ28008.1		1.6e-08
VEA64642.1		1.6e-08
QNK76812.1		1.6e-08
QSQ27334.1		1.6e-08
QNR24406.1		1.6e-08
QER38432.1		1.7e-08
AXQ20990.1		1.7e-08
ALJ11465.1		1.7e-08
AMU87658.1		1.7e-08
AWM81236.1		1.7e-08
BBO28771.1		1.7e-08
UOB80514.1		1.7e-08
QZE15062.1		1.7e-08
AXF10413.1		1.7e-08
QDW51358.1		1.7e-08
BCA58815.1		1.8e-08
AZP43898.1		1.8e-08
AZP48235.1		1.8e-08
ABL00061.1		1.8e-08
QBC48899.1		1.8e-08
BCX72148.1		1.8e-08
ABW67642.1		1.8e-08
BDA78056.1		1.8e-08
QBH14074.1		1.8e-08
BBA43217.1		1.8e-08
QKJ59616.1		1.8e-08
ABG04899.1		1.8e-08
ABC36454.1		1.8e-08
AIZ44876.1		1.9e-08
QGZ37809.1		1.9e-08
AYZ66183.1		1.9e-08
AXT45012.1		1.9e-08
AIP63440.1		1.9e-08
ATM74367.1		1.9e-08
QKU56746.1		1.9e-08
UEP34218.1		1.9e-08
ABQ71157.1		1.9e-08
QTH22232.1		1.9e-08
BBK25903.1		1.9e-08
UAW98051.1		2e-08
QVQ35390.1		2e-08
QVQ42005.1		2e-08
QVQ42620.1		2e-08
QCP48349.1		2e-08
ASY72821.1		2e-08
CCE99852.1		2e-08
UPJ33797.1		2e-08
BCW49594.1		2e-08
QJT07953.1		2e-08
QDS88333.1		2e-08
BCK18507.1		2e-08
QCB43913.1		2.1e-08
QBJ86401.1		2.1e-08
ALE57305.1		2.1e-08
QQR15715.1		2.1e-08
APE40657.1		2.1e-08
AQT56905.1		2.1e-08
AQY28013.1		2.1e-08
AQY33211.1		2.1e-08
AWV57901.1		2.1e-08
AWV60916.1		2.1e-08
CVH53114.1		2.1e-08
QCS45970.1		2.1e-08
QDA37162.1		2.1e-08
QEX01790.1		2.1e-08
QGN25995.1		2.1e-08
QMV88447.1		2.1e-08
QMV91340.1		2.1e-08
QMX54474.1		2.1e-08
QMX61434.1		2.1e-08
QOE37824.1		2.1e-08
QOJ73631.1		2.1e-08
QRN06150.1		2.1e-08
QTF90373.1		2.1e-08
QTQ80482.1		2.1e-08
QTQ88458.1		2.1e-08
QTQ90044.1		2.1e-08
QZY25567.1		2.1e-08
CAB1249764.1		2.1e-08
QJD60214.1		2.1e-08
BBI98634.1		2.2e-08
AFY36945.1		2.2e-08
ANF82665.1		2.2e-08
AGS74906.1		2.2e-08
ALZ52400.1		2.2e-08
AOM18783.1		2.2e-08
AOM24717.1		2.2e-08
AON61362.1		2.2e-08
APJ06784.1		2.2e-08
ATD77953.1		2.2e-08
QDZ47101.1		2.2e-08
QDZ50233.1		2.2e-08
QPA22319.1		2.2e-08
QPQ43500.1		2.2e-08
QQA39944.1		2.2e-08
QQJ93210.1		2.2e-08
QUM56731.1		2.2e-08
QUM59493.1		2.2e-08
QUU15668.1		2.2e-08
AJK47615.1		2.2e-08
ADE57533.1		2.2e-08
QIL77616.1		2.3e-08
ADG16598.1		2.3e-08
ATG20704.1		2.3e-08
QPK65321.1		2.4e-08
QIN83163.1		2.4e-08
QNO28673.1		2.4e-08
AGO55997.1		2.4e-08
QGK76896.1		2.4e-08
QCB56055.1		2.4e-08
BBO80319.1		2.5e-08
AKL66506.1		2.5e-08
QGJ69201.1		2.5e-08
AYO77536.1		2.5e-08
AMQ89890.1		2.5e-08
QMW74254.1		2.5e-08
QPS12474.1		2.5e-08
UEP47655.1		2.5e-08
AXF21614.1		2.6e-08
UIJ46165.1		2.6e-08
QDU27338.1		2.6e-08
QNQ07574.1		2.6e-08
AXQ93882.1		2.6e-08
UIJ29399.1		2.6e-08
ULB10110.1		2.6e-08
BAN01439.1		2.7e-08
ASC71454.1		2.7e-08
BAW79638.1		2.7e-08
QEA13263.1		2.7e-08
UAA39664.1		2.7e-08
ARU59504.1		2.7e-08
AFJ86769.1		2.7e-08
AFY66794.1		2.8e-08
QIW21079.1		2.8e-08
QZX85947.1		2.8e-08
ANU07140.1		2.8e-08
QYN51476.1		2.9e-08
ABB56166.1		2.9e-08
AJD56781.1		2.9e-08
UOW69916.1		2.9e-08
UOW72637.1		2.9e-08
UOW75358.1		2.9e-08
QGP92645.1		2.9e-08
QIC61479.1		3e-08
BCY27231.1		3e-08
AGA28113.1		3e-08
QOW23778.1		3e-08
QUE75399.1		3e-08
AFL80692.1		3e-08
ASM36782.1		3.1e-08
ADI89214.1		3.1e-08
AME08890.1		3.1e-08
ATY32172.1		3.1e-08
CCO04327.1		3.1e-08
QLY39823.1		3.1e-08
QPR55811.1		3.2e-08
QTG02804.1		3.2e-08
QUY44995.1		3.2e-08
AFQ47240.1		3.2e-08
UOQ78522.1		3.3e-08
QZA77207.1		3.3e-08
