acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
ABV08040.1			9.3e-28	109.3
ACA75773.1			9.3e-28	109.3
AFG42568.1			9.3e-28	109.3
AKF22802.1			9.3e-28	109.3
AKM37189.1			9.3e-28	109.3
APK51576.1			9.3e-28	109.3
APL61853.1			9.3e-28	109.3
APW92772.1			9.3e-28	109.3
ARA18052.1			9.3e-28	109.3
ARD53424.1			9.3e-28	109.3
ARJ94158.1			9.3e-28	109.3
ARW90655.1			9.3e-28	109.3
ARX54470.1			9.3e-28	109.3
ATC00769.1			9.3e-28	109.3
AUO40378.1			9.3e-28	109.3
AUZ02571.1			9.3e-28	109.3
AVJ77957.1			9.3e-28	109.3
AVP31794.1			9.3e-28	109.3
AVT71170.1			9.3e-28	109.3
AWJ00820.1			9.3e-28	109.3
AXE69970.1			9.3e-28	109.3
AYB95801.1			9.3e-28	109.3
AZQ78313.1			9.3e-28	109.3
AZU78874.1			9.3e-28	109.3
BBP14907.1			9.3e-28	109.3
CAR00591.1			9.3e-28	109.3
CBJ03372.1			9.3e-28	109.3
QAU57912.1			9.3e-28	109.3
QAU62254.1			9.3e-28	109.3
QAU79272.1			9.3e-28	109.3
QBR14036.1			9.3e-28	109.3
QCD07211.1			9.3e-28	109.3
QED50406.1			9.3e-28	109.3
QEH00325.1			9.3e-28	109.3
QEP48729.1			9.3e-28	109.3
QEP77908.1			9.3e-28	109.3
QHJ54884.1			9.3e-28	109.3
QHQ99627.1			9.3e-28	109.3
QIN68163.1			9.3e-28	109.3
QLM20049.1			9.3e-28	109.3
QLM24109.1			9.3e-28	109.3
SMB21398.1			9.3e-28	109.3
SMB21617.1			9.3e-28	109.3
ULJ12646.1			9.3e-28	109.3
ULJ50904.1			9.3e-28	109.3
ULJ93548.1			9.3e-28	109.3
ULK36963.1			9.3e-28	109.3
ULK41437.1			9.3e-28	109.3
UMU33775.1			9.3e-28	109.3
UMU78069.1			9.3e-28	109.3
UMV15045.1			9.3e-28	109.3
VDY66603.1			9.3e-28	109.3
VED00238.1			9.3e-28	109.3
VED40997.1			9.3e-28	109.3
QAV59448.1			9.3e-28	109.3
QQW43032.1			9.3e-28	109.3
VEF19578.1			9.5e-28	109.3
QPJ89349.1			9.700000000000002e-28	109.2
AIA46270.1			9.8e-28	109.2
QJU42453.1			9.8e-28	109.2
AIM24168.1			9.8e-28	109.2
ASM14479.1			9.8e-28	109.2
AWC82597.1			9.8e-28	109.2
QNL00366.1			9.8e-28	109.2
UAN27220.1			9.8e-28	109.2
UMK52684.1			9.8e-28	109.2
QBJ98990.1			1e-27	109.1
QHN47459.1			1e-27	109.1
ULI34033.1			1e-27	109.1
AXX20361.1			1.1000000000000001e-27	109.1
AXX26810.1			1.1000000000000001e-27	109.1
QIO30018.1			1.1000000000000001e-27	109.1
QLB27776.1			1.1000000000000001e-27	109.1
AXO09535.1			1.1000000000000001e-27	109.1
AWS80039.1			1.1000000000000001e-27	109.0
AXO44987.1			1.1000000000000001e-27	109.0
AKK50491.1			1.1000000000000001e-27	109.0
QJF81850.1			1.1000000000000001e-27	109.0
AUJ79648.1			1.1000000000000001e-27	109.0
AGC89107.1			1.2e-27	108.9
AJE58190.1			1.2e-27	108.9
ALN47705.1			1.2e-27	108.9
APJ84212.1			1.2e-27	108.9
APJ90079.1			1.2e-27	108.9
APJ96302.1			1.2e-27	108.9
APK12917.1			1.2e-27	108.9
AQV40258.1			1.2e-27	108.9
ARA31416.1			1.2e-27	108.9
ARE45642.1			1.2e-27	108.9
ASG47575.1			1.2e-27	108.9
ATM26513.1			1.2e-27	108.9
ATU33057.1			1.2e-27	108.9
ATX33651.1			1.2e-27	108.9
ATZ40249.1			1.2e-27	108.9
AUA44260.1			1.2e-27	108.9
AUJ99041.1			1.2e-27	108.9
AUP44667.1			1.2e-27	108.9
AUV31916.1			1.2e-27	108.9
AUY03444.1			1.2e-27	108.9
AUY27352.1			1.2e-27	108.9
AVM99213.1			1.2e-27	108.9
AVU63829.1			1.2e-27	108.9
AWF09892.1			1.2e-27	108.9
AWF28060.1			1.2e-27	108.9
AWX36542.1			1.2e-27	108.9
AXH83732.1			1.2e-27	108.9
AXL01682.1			1.2e-27	108.9
AXP24688.1			1.2e-27	108.9
AYC45255.1			1.2e-27	108.9
AYQ03225.1			1.2e-27	108.9
QAS83553.1			1.2e-27	108.9
QAS88184.1			1.2e-27	108.9
QAU74545.1			1.2e-27	108.9
QCR10522.1			1.2e-27	108.9
QCV32343.1			1.2e-27	108.9
QDA48317.1			1.2e-27	108.9
QDC28674.1			1.2e-27	108.9
QEG52544.1			1.2e-27	108.9
QEX55838.1			1.2e-27	108.9
QEX61436.1			1.2e-27	108.9
QGU63304.1			1.2e-27	108.9
QGU67977.1			1.2e-27	108.9
QGX81701.1			1.2e-27	108.9
QHF66298.1			1.2e-27	108.9
QHR44201.1			1.2e-27	108.9
QHW72338.1			1.2e-27	108.9
QHW90643.1			1.2e-27	108.9
QIE50367.1			1.2e-27	108.9
QIF69458.1			1.2e-27	108.9
QLM37356.1			1.2e-27	108.9
QLM41772.1			1.2e-27	108.9
SNW07340.1			1.2e-27	108.9
AHM32514.1			1.2e-27	108.9
AHM37116.1			1.2e-27	108.9
APK60993.1			1.2e-27	108.9
APK64799.1			1.2e-27	108.9
AQV81212.1			1.2e-27	108.9
ARA37176.1			1.2e-27	108.9
QEP55017.1			1.2e-27	108.9
QEQ81437.1			1.2e-27	108.9
QHP97578.1			1.3e-27	108.9
ALY15174.1			1.3e-27	108.8
QQA96507.1			1.3e-27	108.8
QED76930.1			1.3e-27	108.8
QJF91462.1			1.3e-27	108.8
AJB60728.1			1.4e-27	108.7
APE89912.1			1.4e-27	108.7
QGU41647.1			1.4e-27	108.7
QIE98022.1			1.5e-27	108.6
AIX49716.1			1.5e-27	108.6
UBB13184.1			1.5e-27	108.6
ADD79057.1			1.5e-27	108.6
AVG74965.1			1.5e-27	108.6
AVG01272.1			1.5e-27	108.6
SQI35662.1			1.6000000000000001e-27	108.5
QIB09145.1			1.7000000000000002e-27	108.5
BBJ89553.1			1.7000000000000002e-27	108.4
BBT55484.1			1.7000000000000002e-27	108.4
AHM32200.1			1.7000000000000002e-27	108.4
QBN08564.1			1.8e-27	108.3
UAN17159.1			1.8e-27	108.3
AVV73010.1			1.9e-27	108.3
AVV77484.1			1.9e-27	108.3
QEG88039.1			1.9e-27	108.3
ASO76922.1			2e-27	108.2
AAN82884.1			2e-27	108.2
URQ60708.1			2e-27	108.2
BBW75093.1			2.1e-27	108.1
ADT77239.1			2.2000000000000002e-27	108.1
AFH13454.1			2.2000000000000002e-27	108.1
AFH15902.1			2.2000000000000002e-27	108.1
AUT07085.1			2.2000000000000002e-27	108.1
AXK28298.1			2.2000000000000002e-27	108.1
QEP63706.1			2.2000000000000002e-27	108.1
QGJ58036.1			2.2000000000000002e-27	108.1
QGJ62382.1			2.2000000000000002e-27	108.1
VED21799.1			2.2000000000000002e-27	108.1
ABE09595.1			2.2000000000000002e-27	108.1
ABJ03098.1			2.2000000000000002e-27	108.1
ADE89362.1			2.2000000000000002e-27	108.1
ADN48498.1			2.2000000000000002e-27	108.1
AER86636.1			2.2000000000000002e-27	108.1
AER91555.1			2.2000000000000002e-27	108.1
AID80758.1			2.2000000000000002e-27	108.1
AIL16174.1			2.2000000000000002e-27	108.1
AKK35217.1			2.2000000000000002e-27	108.1
AKK44806.1			2.2000000000000002e-27	108.1
ALD22986.1			2.2000000000000002e-27	108.1
ALD28219.1			2.2000000000000002e-27	108.1
ALD33182.1			2.2000000000000002e-27	108.1
ALD37943.1			2.2000000000000002e-27	108.1
ANV95746.1			2.2000000000000002e-27	108.1
AQX98913.1			2.2000000000000002e-27	108.1
ASO90331.1			2.2000000000000002e-27	108.1
ASW61885.1			2.2000000000000002e-27	108.1
ATY20391.1			2.2000000000000002e-27	108.1
AUG66771.1			2.2000000000000002e-27	108.1
AUG95542.1			2.2000000000000002e-27	108.1
AUY44769.1			2.2000000000000002e-27	108.1
AVQ78272.1			2.2000000000000002e-27	108.1
AXG59178.1			2.2000000000000002e-27	108.1
AXV10429.1			2.2000000000000002e-27	108.1
AXY46687.1			2.2000000000000002e-27	108.1
AYO73629.1			2.2000000000000002e-27	108.1
AYY94439.1			2.2000000000000002e-27	108.1
BBQ71214.1			2.2000000000000002e-27	108.1
BCA46959.1			2.2000000000000002e-27	108.1
CAA0104044.1			2.2000000000000002e-27	108.1
CAR05247.1			2.2000000000000002e-27	108.1
QAU80714.1			2.2000000000000002e-27	108.1
QAY41379.1			2.2000000000000002e-27	108.1
QBZ05898.1			2.2000000000000002e-27	108.1
QCD71593.1			2.2000000000000002e-27	108.1
QDM94800.1			2.2000000000000002e-27	108.1
QDN14050.1			2.2000000000000002e-27	108.1
QDX34634.1			2.2000000000000002e-27	108.1
QDX42275.1			2.2000000000000002e-27	108.1
QER72975.1			2.2000000000000002e-27	108.1
QHW38889.1			2.2000000000000002e-27	108.1
QIB93084.1			2.2000000000000002e-27	108.1
QJG03297.1			2.2000000000000002e-27	108.1
QJG15149.1			2.2000000000000002e-27	108.1
QJG22076.1			2.2000000000000002e-27	108.1
QJG28770.1			2.2000000000000002e-27	108.1
QJG35566.1			2.2000000000000002e-27	108.1
QJG45556.1			2.2000000000000002e-27	108.1
QJG65037.1			2.2000000000000002e-27	108.1
QJS74319.1			2.2000000000000002e-27	108.1
VDY73155.1			2.2000000000000002e-27	108.1
VED04684.1			2.2000000000000002e-27	108.1
VWQ03619.1			2.2000000000000002e-27	108.1
VZZ90309.1			2.2000000000000002e-27	108.1
ABG71694.1			2.3e-27	108.0
ADR29012.1			2.3e-27	108.0
ANJ40134.1			2.3e-27	108.0
ANR83439.1			2.3e-27	108.0
ASJ28640.1			2.3e-27	108.0
ATB76172.1			2.3e-27	108.0
ATV10981.1			2.3e-27	108.0
AUF93082.1			2.3e-27	108.0
AUN92474.1			2.3e-27	108.0
AUQ39501.1			2.3e-27	108.0
AVZ56927.1			2.3e-27	108.0
CAP78077.1			2.3e-27	108.0
QBR55326.1			2.3e-27	108.0
QEI84229.1			2.3e-27	108.0
QJR23442.1			2.3e-27	108.0
QQX63555.1			2.3e-27	108.0
ACT27182.1			2.3e-27	108.0
ACT41123.1			2.3e-27	108.0
ACT45278.1			2.3e-27	108.0
AJF78735.1			2.3e-27	108.0
AJH12252.1			2.3e-27	108.0
AKN49489.1			2.3e-27	108.0
ALQ57371.1			2.3e-27	108.0
AMH24257.1			2.3e-27	108.0
AMH28573.1			2.3e-27	108.0
AMR25143.1			2.3e-27	108.0
ANP34588.1			2.3e-27	108.0
ARD78928.1			2.3e-27	108.0
ARD82796.1			2.3e-27	108.0
ARH99262.1			2.3e-27	108.0
AVM04516.1			2.3e-27	108.0
AWY90786.1			2.3e-27	108.0
BAH24272.1			2.3e-27	108.0
CAQ33947.1			2.3e-27	108.0
QGJ10683.1			2.3e-27	108.0
QHB88070.1			2.3e-27	108.0
QJY78985.1			2.3e-27	108.0
QJY83024.1			2.3e-27	108.0
QJY87054.1			2.3e-27	108.0
QJY91090.1			2.3e-27	108.0
QJY95120.1			2.3e-27	108.0
QJZ01681.1			2.3e-27	108.0
QJZ05756.1			2.3e-27	108.0
QJZ14026.1			2.3e-27	108.0
VED38681.1			2.3e-27	108.0
AHB62745.1			2.4e-27	108.0
AFL69185.1			2.4e-27	107.9
QZY96897.1			2.5e-27	107.9
ATB15791.1			2.8e-27	107.7
QIE79959.1			2.9e-27	107.7
AVE50716.1			3e-27	107.6
QLJ63289.1			3e-27	107.6
ABB44975.1			3.1000000000000002e-27	107.6
UIU18386.1			3.1000000000000002e-27	107.5
AVF02784.1			3.2000000000000003e-27	107.5
AYL03726.1			3.2000000000000003e-27	107.5
QIP18189.1			3.2000000000000003e-27	107.5
QLV57484.1			3.2000000000000003e-27	107.5
QCE27021.1			3.4000000000000004e-27	107.4
AVZ12475.1			3.5e-27	107.4
QFH83543.1			3.5e-27	107.4
AEQ14885.1			3.6e-27	107.4
AXZ41479.1			3.6e-27	107.4
CAR20250.1			3.6e-27	107.4
ANK34436.1			3.6e-27	107.3
AUY71497.1			3.6e-27	107.3
QRA95563.1			3.6e-27	107.3
QRB56920.1			3.6e-27	107.3
AVE95909.1			3.7e-27	107.3
ARZ78319.1			3.7e-27	107.3
QDI21034.1			3.8e-27	107.3
QDI30778.1			3.8e-27	107.3
QDI45266.1			3.8e-27	107.3
QDI59689.1			3.8e-27	107.3
AWV78269.1			4.2e-27	107.1
BBW33736.1			4.2e-27	107.1
QFI20269.1			4.2e-27	107.1
QSB73181.1			4.2e-27	107.1
BBJ65556.1			4.2e-27	107.1
QJW58126.1			4.3e-27	107.1
ARA27061.1			4.5e-27	107.0
BBW29229.1			4.5e-27	107.0
QMW62815.1			4.5e-27	107.0
AXO42439.1			4.5e-27	107.0
AMY64061.1			4.6e-27	107.0
AVG36033.1			4.6e-27	107.0
UNG05334.1			4.6e-27	107.0
UOY51506.1			4.6e-27	107.0
UOY61567.1			4.6e-27	107.0
QFS62634.1			4.6e-27	107.0
UKY38584.1			5e-27	106.9
UJD82415.1			5e-27	106.9
UJD86979.1			5e-27	106.9
QZN95462.1			5e-27	106.9
BBW24954.1			5.1e-27	106.9
BBW19763.1			5.2e-27	106.8
AUM01747.1			5.6e-27	106.7
BBJ56709.1			5.6e-27	106.7
QNK06879.1			5.7000000000000004e-27	106.7
AGB84657.1			5.8e-27	106.7
UKJ21536.1			5.8e-27	106.7
QQE39909.1			5.9000000000000005e-27	106.7
VEB91273.1			5.9000000000000005e-27	106.6
QZQ50138.1			6.9e-27	106.4
QZY92252.1			7e-27	106.4
ABI58714.1			7e-27	106.4
ASD57145.1			7.300000000000001e-27	106.3
QPX99066.1			7.800000000000001e-27	106.2
AFP68047.1			8e-27	106.2
AIX52854.1			8e-27	106.2
AMZ76899.1			8e-27	106.2
AOP84925.1			8e-27	106.2
BBV69100.1			8e-27	106.2
BBV79449.1			8e-27	106.2
QEO03360.1			8e-27	106.2
QFH88324.1			8e-27	106.2
QIB80287.1			8e-27	106.2
QZS47461.1			8e-27	106.2
UOY32395.1			8e-27	106.2
UOY37277.1			8e-27	106.2
URE95374.1			8e-27	106.2
URG37205.1			8e-27	106.2
URL27603.1			8e-27	106.2
QCD76084.1			8.4e-27	106.1
BDG82509.1			8.5e-27	106.1
BDG87331.1			8.5e-27	106.1
CAH5934926.1			8.5e-27	106.1
QEQ45845.1			8.6e-27	106.1
QWA09441.1			8.7e-27	106.1
QOR49473.1			8.9e-27	106.1
AEF48018.1			8.9e-27	106.1
AEF52970.1			8.9e-27	106.1
AEG30677.1			8.9e-27	106.1
BBW43790.1			9.1e-27	106.0
BBZ85489.1			9.1e-27	106.0
BCP67922.1			9.1e-27	106.0
UOZ18585.1			9.1e-27	106.0
VAV76866.1			9.300000000000001e-27	106.0
ASB73269.1			9.300000000000001e-27	106.0
AVU18208.1			9.300000000000001e-27	106.0
BBM23614.1			9.300000000000001e-27	106.0
QHC75652.1			9.300000000000001e-27	106.0
QJP75038.1			9.300000000000001e-27	106.0
QLA02229.1			9.300000000000001e-27	106.0
QSG93616.1			9.300000000000001e-27	106.0
QSG98240.1			9.300000000000001e-27	106.0
QSH02845.1			9.300000000000001e-27	106.0
QSH07346.1			9.300000000000001e-27	106.0
QSH11960.1			9.300000000000001e-27	106.0
QSH16574.1			9.300000000000001e-27	106.0
QSH21183.1			9.300000000000001e-27	106.0
QSH25796.1			9.300000000000001e-27	106.0
QSH30412.1			9.300000000000001e-27	106.0
UNC48170.1			9.7e-27	105.9
QTF06657.1			9.7e-27	105.9
BCG11383.1			9.9e-27	105.9
ABQ38928.1			9.999999999999999e-27	105.9
QIX78867.1			9.999999999999999e-27	105.9
AMA05148.1			9.999999999999999e-27	105.8
QLO45708.1			9.999999999999999e-27	105.8
QLR27042.1			9.999999999999999e-27	105.8
UAN36505.1			1.1e-26	105.8
QOV79100.1			1.1e-26	105.7
QXM20946.1			1.2e-26	105.7
QEL34035.1			1.2e-26	105.6
UAN51357.1			1.2e-26	105.6
APW46510.1			1.3e-26	105.6
APG20507.1			1.3e-26	105.5
ARD58466.1			1.3e-26	105.5
QEM89209.1			1.3e-26	105.5
AOG25194.1			1.3e-26	105.5
AOP81024.1			1.3e-26	105.5
AVF18041.1			1.3e-26	105.5
AOP98175.1			1.3e-26	105.5
QLO96288.1			1.3e-26	105.5
VEB11834.1			1.3e-26	105.5
AGO57576.1			1.3e-26	105.5
QHA87352.1			1.3e-26	105.5
QRN02541.1			1.4e-26	105.4
AKZ82345.1			1.5e-26	105.3
QEI60522.1			1.5e-26	105.3
QEI69773.1			1.5e-26	105.3
QFH34096.1			1.5e-26	105.3
QFH98680.1			1.5e-26	105.3
QPD71261.1			1.5e-26	105.3
QBB07509.1			1.5e-26	105.3
QYD26979.1			1.5e-26	105.3
ALL35731.1			1.6e-26	105.2
ANM80321.1			1.6e-26	105.2
ALX92690.1			1.6e-26	105.2
AVJ82447.1			1.6e-26	105.2
QLO34415.1			1.6e-26	105.2
QLT73930.1			1.6e-26	105.2
UAN31932.1			1.6e-26	105.2
BBT88495.1			1.8e-26	105.0
QEU13217.1			1.9e-26	105.0
UFW74779.1			1.9e-26	105.0
BCT67969.1			1.9999999999999998e-26	104.9
AJB69176.1			1.9999999999999998e-26	104.9
QPO55964.1			1.9999999999999998e-26	104.9
QPO61427.1			1.9999999999999998e-26	104.9
QPO65046.1			1.9999999999999998e-26	104.9
QPP02100.1			1.9999999999999998e-26	104.9
UAS94735.1			1.9999999999999998e-26	104.9
QDY40710.1			1.9999999999999998e-26	104.9
QUX90651.1			1.9999999999999998e-26	104.9
AVE73428.1			2.1e-26	104.9
AKF25915.1			2.1e-26	104.8
UBM16867.1			2.2e-26	104.8
QVV65599.1			2.2e-26	104.8
BCL46289.1			2.2e-26	104.8
CDZ86449.1			2.2e-26	104.8
CAH5937470.1			2.3e-26	104.7
ABV16124.1			2.5e-26	104.6
QWC67145.1			2.5e-26	104.6
QKK81948.1			2.5e-26	104.6
APW37986.1			2.5e-26	104.6
ARO97192.1			2.5e-26	104.6
ARP01919.1			2.5e-26	104.6
ARP06952.1			2.5e-26	104.6
ARP12038.1			2.5e-26	104.6
ARP17091.1			2.5e-26	104.6
ARP22185.1			2.5e-26	104.6
ARP27236.1			2.5e-26	104.6
ARP31983.1			2.5e-26	104.6
ARP47709.1			2.5e-26	104.6
QCA20586.1			2.6e-26	104.5
AXG69268.1			2.6e-26	104.5
AGQ33431.1			2.8e-26	104.4
AOV98373.1			2.8e-26	104.4
AXO49961.1			2.9e-26	104.4
QQH03536.1			2.9e-26	104.4
QQH08608.1			2.9e-26	104.4
UCT08560.1			3e-26	104.3
UKE82409.1			3.2e-26	104.2
AEW71555.1			3.2e-26	104.2
QLP49346.1			3.3e-26	104.2
AIE62530.1			3.4e-26	104.1
AKK76722.1			3.4e-26	104.1
AKK94063.1			3.4e-26	104.1
AKK94794.1			3.4e-26	104.1
AKL50163.1			3.4e-26	104.1
ANS19180.1			3.4e-26	104.1
AWZ96626.1			3.4e-26	104.1
QDQ75433.1			3.4e-26	104.1
QHI59196.1			3.4e-26	104.1
QIE65249.1			3.4e-26	104.1
QPO46002.1			3.4e-26	104.1
QPO51269.1			3.4e-26	104.1
QPO70094.1			3.4e-26	104.1
QPO74932.1			3.4e-26	104.1
QPO80819.1			3.4e-26	104.1
QPO85239.1			3.4e-26	104.1
ATF86745.1			3.9e-26	104.0
BAP55285.1			3.9e-26	103.9
AHW96214.1			4.1e-26	103.9
QVK36349.1			4.1e-26	103.9
QZE29368.1			4.3e-26	103.8
BCT16940.1			4.3e-26	103.8
AUV51564.1			4.5e-26	103.8
URV24071.1			4.5e-26	103.7
UCQ27651.1			4.6e-26	103.7
QFR42851.1			4.7e-26	103.7
ALL15702.1			4.8e-26	103.7
UOY56483.1			4.8e-26	103.7
AEA61609.1			5.1e-26	103.5
ASD80445.1			5.2e-26	103.5
AWY54316.1			5.2e-26	103.5
QIR05049.1			5.3e-26	103.5
AKK41191.1			5.3e-26	103.5
ALL88277.1			5.3e-26	103.5
AUK04505.1			5.3e-26	103.5
AUZ14843.1			5.3e-26	103.5
AWH68758.1			5.3e-26	103.5
BAX13088.1			5.3e-26	103.5
QDJ60098.1			5.3e-26	103.5
UQQ30942.1			5.4e-26	103.5
AYO40399.1			5.6e-26	103.4
QDL34683.1			5.6e-26	103.4
QNQ54343.1			5.6e-26	103.4
ANI80700.1			5.6e-26	103.4
UDJ82630.1			5.6e-26	103.4
BBI93578.1			5.8e-26	103.4
AER30685.1			5.899999999999999e-26	103.3
AMB73933.1			5.899999999999999e-26	103.3
CCF07539.1			5.899999999999999e-26	103.3
UEG18249.1			5.899999999999999e-26	103.3
APK41852.1			5.899999999999999e-26	103.3
AGP46598.1			5.899999999999999e-26	103.3
ANJ93552.1			5.899999999999999e-26	103.3
ANK01022.1			5.899999999999999e-26	103.3
UJE01746.1			5.899999999999999e-26	103.3
AHY09817.1			6e-26	103.3
UMV38812.1			6.299999999999999e-26	103.3
QYH15236.1			6.299999999999999e-26	103.3
QCR58907.1			6.5e-26	103.2
BBI60629.1			6.8e-26	103.1
AOV13456.1			7e-26	103.1
AUV96711.1			7e-26	103.1
UNF66695.1			7e-26	103.1
QQZ28095.1			7.099999999999999e-26	103.1
QIP91766.1			7.5e-26	103.0
UAN57381.1			7.5e-26	103.0
QJT83227.1			7.6e-26	103.0
QLD05030.1			7.999999999999999e-26	102.9
ANZ85041.1			8.1e-26	102.9
ASG42241.1			8.1e-26	102.9
SMZ59071.1			8.4e-26	102.8
QQA60218.1			8.6e-26	102.8
BBJ61124.1			9e-26	102.7
QLP35222.1			9.2e-26	102.7
AUX74286.1			9.2e-26	102.7
CAX53850.1			9.2e-26	102.7
CAY72387.1			9.2e-26	102.7
UKK88705.1			9.5e-26	102.7
QTN51688.1			9.5e-26	102.7
VEI77316.1			9.6e-26	102.7
UAN45870.1			9.7e-26	102.6
AZV03845.1			9.8e-26	102.6
AYN28196.1			9.8e-26	102.6
UCQ00123.1			9.999999999999999e-26	102.6
UCQ17789.1			9.999999999999999e-26	102.6
QTX11318.1			9.999999999999999e-26	102.5
UAN62903.1			1.0999999999999999e-25	102.5
ANF58932.1			1.0999999999999999e-25	102.4
AKH90431.1			1.2e-25	102.4
QFI56174.1			1.2e-25	102.4
QXN64119.1			1.2e-25	102.3
AIX65571.1			1.2e-25	102.3
AOM72143.1			1.2e-25	102.3
AQV68983.1			1.2e-25	102.3
AWR51455.1			1.2e-25	102.3
QBA47940.1			1.2e-25	102.3
QBA53312.1			1.2e-25	102.3
QHW52427.1			1.2e-25	102.3
QKL27686.1			1.2e-25	102.3
AKM85550.1			1.2e-25	102.3
VDY97179.1			1.3e-25	102.3
ATI64135.1			1.3e-25	102.3
AIF63096.1			1.3e-25	102.2
ANM84390.1			1.3e-25	102.2
APK81886.1			1.3e-25	102.2
APK94541.1			1.3e-25	102.2
APK98988.1			1.3e-25	102.2
APL33690.1			1.3e-25	102.2
ATY25713.1			1.3e-25	102.2
AXG17262.1			1.3e-25	102.2
QAZ81774.1			1.3e-25	102.2
QAZ87520.1			1.3e-25	102.2
QBG60878.1			1.3e-25	102.2
VEC06964.1			1.3e-25	102.2
VDY81996.1			1.4e-25	102.2
QHG27668.1			1.4e-25	102.1
QEP82317.1			1.4e-25	102.1
ANP09638.1			1.4e-25	102.1
QDE46587.1			1.4e-25	102.1
AYM92768.1			1.4e-25	102.1
QLY63382.1			1.5e-25	102.1
ASE85435.1			1.5e-25	102.1
ATG00054.1			1.5e-25	102.1
AVE70689.1			1.5e-25	102.1
AYY76390.1			1.5e-25	102.1
QCQ73484.1			1.5e-25	102.1
QEU26235.1			1.5e-25	102.1
QYG86843.1			1.5e-25	102.1
UAY66377.1			1.5e-25	102.0
AOI29290.1			1.5e-25	102.0
AXZ50447.1			1.5e-25	102.0
QFH73278.1			1.5e-25	102.0
QFH82235.1			1.5e-25	102.0
QHX01816.1			1.5e-25	102.0
QSB84874.1			1.5e-25	102.0
CAE1151517.1			1.5e-25	102.0
QBF16460.1			1.5e-25	102.0
QDP72462.1			1.5e-25	102.0
QRY00095.1			1.5999999999999998e-25	101.9
UAN10825.1			1.5999999999999998e-25	101.9
BCL62601.1			1.5999999999999998e-25	101.9
APJ85210.1			1.8e-25	101.8
ASI14428.1			1.8e-25	101.8
AVJ15337.1			1.8e-25	101.8
QEF66118.1			1.8e-25	101.8
QEQ76513.1			1.8e-25	101.8
API49555.1			1.8e-25	101.8
APJ56056.1			1.8e-25	101.8
AQV53683.1			1.8e-25	101.8
ARR58335.1			1.8e-25	101.8
ATB71115.1			1.8e-25	101.8
ATC10447.1			1.8e-25	101.8
ATM82901.1			1.8e-25	101.8
ATX41011.1			1.8e-25	101.8
ATX57252.1			1.8e-25	101.8
AUO34491.1			1.8e-25	101.8
AVJ72270.1			1.8e-25	101.8
AVU58580.1			1.8e-25	101.8
AWA14814.1			1.8e-25	101.8
AWO30954.1			1.8e-25	101.8
AXZ84028.1			1.8e-25	101.8
AYL10844.1			1.8e-25	101.8
AZA01390.1			1.8e-25	101.8
AZH35894.1			1.8e-25	101.8
AZZ28718.1			1.8e-25	101.8
BBQ42575.1			1.8e-25	101.8
BBQ97863.1			1.8e-25	101.8
BBT08958.1			1.8e-25	101.8
BBT97747.1			1.8e-25	101.8
QBR64885.1			1.8e-25	101.8
QBY16516.1			1.8e-25	101.8
QCV37415.1			1.8e-25	101.8
QDK73220.1			1.8e-25	101.8
QDM86140.1			1.8e-25	101.8
QDN31753.1			1.8e-25	101.8
QEF61498.1			1.8e-25	101.8
QEH87057.1			1.8e-25	101.8
QES63972.1			1.8e-25	101.8
QEZ41528.1			1.8e-25	101.8
QID73110.1			1.8e-25	101.8
QJG09858.1			1.8e-25	101.8
QKI37839.1			1.8e-25	101.8
QKI62615.1			1.8e-25	101.8
QKI66753.1			1.8e-25	101.8
QQW38585.1			1.8e-25	101.8
QRA71890.1			1.8e-25	101.8
QRA81421.1			1.8e-25	101.8
QRA86138.1			1.8e-25	101.8
QRB03372.1			1.8e-25	101.8
QRB07411.1			1.8e-25	101.8
QRB19046.1			1.8e-25	101.8
QRB38157.1			1.8e-25	101.8
QRB61740.1			1.8e-25	101.8
AKH36583.1			1.9e-25	101.7
AKH39343.1			1.9e-25	101.7
AVE61141.1			1.9999999999999998e-25	101.6
QEW34154.1			1.9999999999999998e-25	101.6
QEP41098.1			1.9999999999999998e-25	101.6
ATM76270.1			2.1e-25	101.6
BAO80182.1			2.1e-25	101.6
AVL16671.1			2.1e-25	101.5
UPJ56535.1			2.1e-25	101.5
AVF37906.1			2.1999999999999997e-25	101.5
AKL35093.1			2.3e-25	101.4
ARB21583.1			2.3e-25	101.4
AUW14192.1			2.3e-25	101.4
QET47900.1			2.3e-25	101.4
QUG48225.1			2.3e-25	101.4
QGJ39119.1			2.3e-25	101.4
QGJ45156.1			2.3e-25	101.4
QGJ52680.1			2.3e-25	101.4
ASJ35995.1			2.3e-25	101.4
QLW88405.1			2.3e-25	101.4
AYQ89265.1			2.3e-25	101.4
QJI80920.1			2.4e-25	101.3
AMJ68572.1			2.9e-25	101.1
BAT59288.1			2.9e-25	101.1
ALV71112.1			2.9e-25	101.1
BBV28624.1			2.9e-25	101.1
BBV33638.1			2.9e-25	101.1
UKS48212.1			3e-25	101.0
AIU86864.1			3e-25	101.0
AML56373.1			3.1e-25	101.0
AWS94644.1			3.1999999999999997e-25	100.9
CAX57605.1			3.1999999999999997e-25	100.9
SNV48414.1			3.3e-25	100.9
VEG91480.1			3.3e-25	100.9
BBB23032.1			3.3e-25	100.9
VEA70849.1			3.4e-25	100.8
QDT90111.1			3.4e-25	100.8
