acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
AXS94182.1			0.018	26.1
AXT01012.1			0.018	26.1
AXT07617.1			0.018	26.1
AYL32405.1			0.018	26.1
AYW41049.1			0.018	26.1
AYW60217.1			0.018	26.1
AYW66526.1			0.018	26.1
AYW72992.1			0.018	26.1
AYY42150.1			0.018	26.1
AYZ48645.1			0.018	26.1
AYZ61144.1			0.018	26.1
AYZ79165.1			0.018	26.1
AYZ84929.1			0.018	26.1
AZM86219.1			0.018	26.1
AZN86523.1			0.018	26.1
AZN92294.1			0.018	26.1
AZP66344.1			0.018	26.1
AZZ11768.1			0.018	26.1
BAK90098.1			0.018	26.1
BAP23371.1			0.018	26.1
BAP50980.1			0.018	26.1
BAR67957.1			0.018	26.1
BAT65739.1			0.018	26.1
CAW27791.1			0.018	26.1
CDO81455.1			0.018	26.1
CKH49251.1			0.018	26.1
CRZ30338.1			0.018	26.1
CTQ37652.1			0.018	26.1
QAS73383.1			0.018	26.1
QBC05780.1			0.018	26.1
QBF60619.1			0.018	26.1
QBL26870.1			0.018	26.1
QBL29690.1			0.018	26.1
QBL37871.1			0.018	26.1
QBM99443.1			0.018	26.1
QBN05445.1			0.018	26.1
QBY94168.1			0.018	26.1
QCC66234.1			0.018	26.1
QCJ30783.1			0.018	26.1
QDD36139.1			0.018	26.1
QDD52319.1			0.018	26.1
QDL64843.1			0.018	26.1
QDR08832.1			0.018	26.1
QDR17271.1			0.018	26.1
QDR23238.1			0.018	26.1
QDR27229.1			0.018	26.1
QDR35868.1			0.018	26.1
QDR38899.1			0.018	26.1
QEF78422.1			0.018	26.1
QEF84426.1			0.018	26.1
QEF90438.1			0.018	26.1
QEK42960.1			0.018	26.1
QEK86154.1			0.018	26.1
QEO36979.1			0.018	26.1
QES82810.1			0.018	26.1
QFY99949.1			0.018	26.1
QGF99054.1			0.018	26.1
QGM40948.1			0.018	26.1
QGP97012.1			0.018	26.1
QHI65875.1			0.018	26.1
QIF36712.1			0.018	26.1
QII94726.1			0.018	26.1
QIZ26336.1			0.018	26.1
QJA37850.1			0.018	26.1
QJH83743.1			0.018	26.1
QJW73754.1			0.018	26.1
QKE71094.1			0.018	26.1
QKF01046.1			0.018	26.1
QKK85847.1			0.018	26.1
QKL13459.1			0.018	26.1
QKP81626.1			0.018	26.1
QKP88038.1			0.018	26.1
QKR03991.1			0.018	26.1
QKR10517.1			0.018	26.1
QKR16039.1			0.018	26.1
QKR21437.1			0.018	26.1
QKR28487.1			0.018	26.1
QKR44697.1			0.018	26.1
QKR50412.1			0.018	26.1
QKR62384.1			0.018	26.1
QKR67959.1			0.018	26.1
QKR75035.1			0.018	26.1
QKR80730.1			0.018	26.1
QKS40131.1			0.018	26.1
QLA51058.1			0.018	26.1
QLD76909.1			0.018	26.1
QLD81627.1			0.018	26.1
QQA88295.1			0.018	26.1
SCM62774.1			0.018	26.1
SIP53040.1			0.018	26.1
SQK96436.1			0.018	26.1
UQS75537.1			0.018	26.1
VEE46130.1			0.018	26.1
VEE87614.1			0.018	26.1
VEG04240.1			0.018	26.1
VTQ03030.1			0.018	26.1
VTQ08922.1			0.018	26.1
VUY44998.1			0.018	26.1
VVH79109.1			0.018	26.1
VZR86715.1			0.018	26.1
BDF43079.1			0.018	26.1
BAO75584.1			0.018	26.1
AFZ36338.1			0.018	26.1
AXL04942.1			0.018	26.1
QNB12208.1			0.018	26.1
ACM60342.1			0.018	26.1
QDU66966.1			0.018	26.0
QDV01294.1			0.018	26.0
QIA33141.1			0.018	26.0
VTU39114.1			0.018	26.0
QDA27446.1			0.018	26.0
AMC10138.1			0.018	26.0
CCF20875.1			0.018	26.0
UKK79701.1			0.018	26.0
QDE34443.1			0.018	26.0
QCO11981.1			0.018	26.0
QEL93111.1			0.018	26.0
QEL99432.1			0.018	26.0
ACA19109.1			0.018	26.0
AQS60364.1			0.018	26.0
AFZ11750.1			0.018	26.0
ADH64587.1			0.018	26.0
UBZ11197.1			0.019	26.0
AYZ13420.1			0.019	26.0
BCJ71024.1			0.019	26.0
QDZ95112.1			0.019	26.0
ABB24705.1			0.019	26.0
APZ79113.1			0.019	26.0
BAM94961.1			0.019	26.0
ARV46374.1			0.019	26.0
AJF49699.1			0.019	26.0
ALY40133.1			0.019	26.0
ARN50874.1			0.019	26.0
QKE96790.1			0.019	26.0
CDR30464.1			0.019	26.0
QBJ13669.1			0.019	26.0
CQR58549.1			0.019	26.0
AWZ02877.1			0.019	26.0
QDG61806.1			0.019	26.0
BBO99521.1			0.019	26.0
UMZ00224.1			0.019	25.9
QXW62075.1			0.019	25.9
QTE74692.1			0.019	25.9
QCL84887.1			0.019	25.9
QAA58779.1			0.019	25.9
AGB58279.1			0.019	25.9
QYU70079.1			0.019	25.9
QTL37467.1			0.019	25.9
UAJ80574.1			0.019	25.9
AWM18646.1			0.019	25.9
AHX16436.1			0.019	25.9
QIL83372.1			0.02	25.9
AHK00338.1			0.02	25.9
ANV23582.1			0.02	25.9
QWW73171.1			0.02	25.9
CAL80642.1			0.02	25.9
QUT91825.1			0.02	25.9
AVK04035.1			0.02	25.9
AVR67952.1			0.02	25.9
AWE94721.1			0.02	25.9
QDL03132.1			0.02	25.9
BBM47911.1			0.02	25.9
QDL68860.1			0.02	25.9
QIQ06260.1			0.02	25.9
QWR95373.1			0.02	25.9
UQT34882.1			0.02	25.9
QRN97288.1			0.02	25.9
QAY87419.1			0.02	25.9
BAU92788.1			0.02	25.9
ALK09080.1			0.02	25.9
BAS01057.1			0.02	25.9
ADL07263.1			0.02	25.9
UFW51633.1			0.02	25.9
QBN17524.1			0.021	25.9
AIL03931.1			0.021	25.9
CBL31977.1			0.021	25.9
BCG97015.1			0.021	25.9
AAW61357.1			0.021	25.9
QCW51439.2			0.021	25.8
QRY65934.1			0.021	25.8
APT45083.1			0.021	25.8
AMB95292.1			0.021	25.8
AXO37443.1			0.021	25.8
QJC53877.1			0.021	25.8
UIN36802.1			0.021	25.8
BCN18423.1			0.021	25.8
ATE71976.1			0.021	25.8
BBP92638.1			0.021	25.8
QOU31158.1			0.021	25.8
QQS94576.1			0.021	25.8
QOF73149.1			0.021	25.8
UBD75668.1			0.022	25.8
CCK76160.1			0.022	25.8
QYS91343.1			0.022	25.8
QWU82391.1			0.022	25.8
QJA61338.1			0.022	25.8
QJA82139.1			0.022	25.8
AKT31675.1			0.022	25.8
AOE58051.1			0.022	25.8
APP99004.1			0.022	25.8
APQ04762.1			0.022	25.8
AQX60385.1			0.022	25.8
AQX65089.1			0.022	25.8
ATV18783.1			0.022	25.8
AYL16888.1			0.022	25.8
AYL80424.1			0.022	25.8
BBM07246.1			0.022	25.8
BBM50197.1			0.022	25.8
QRP90439.1			0.022	25.8
ACB08482.1			0.022	25.8
VEH69764.1			0.022	25.8
AOW77060.1			0.022	25.8
AJR02161.1			0.022	25.8
AWN38952.1			0.022	25.8
ADV43358.1			0.022	25.8
BDF95377.1			0.022	25.7
SDR72022.1			0.023	25.7
AFY74961.1			0.023	25.7
AWL50798.1			0.023	25.7
BAV83043.1			0.023	25.7
QJJ35445.1			0.023	25.7
QJJ42773.1			0.023	25.7
QJJ48503.1			0.023	25.7
QJJ70979.1			0.023	25.7
QJJ90278.1			0.023	25.7
QJK16891.1			0.023	25.7
QJK38405.1			0.023	25.7
QJL12008.1			0.023	25.7
QJL23213.1			0.023	25.7
QJL66176.1			0.023	25.7
QJN70297.1			0.023	25.7
QJN86212.1			0.023	25.7
QJO29634.1			0.023	25.7
QJO39556.1			0.023	25.7
ATR79089.1			0.023	25.7
AFT74178.1			0.023	25.7
AIQ61212.1			0.023	25.7
QTD64632.1			0.023	25.7
QLQ35055.1			0.023	25.7
AVM61104.1			0.023	25.7
QNE35080.1			0.023	25.7
QKI22445.1			0.023	25.7
QIT56563.1			0.023	25.7
AZO49014.1			0.023	25.7
UOF17308.1			0.023	25.7
CED90978.1			0.023	25.7
AGW14417.1			0.023	25.7
AND17044.1			0.023	25.7
QCX01663.1			0.023	25.7
QWP56232.1			0.024	25.7
AYM99071.1			0.024	25.7
AMB91919.1			0.024	25.7
UOG07200.1			0.024	25.7
UIN49809.1			0.024	25.7
AVM75548.1			0.024	25.7
AVM79451.1			0.024	25.7
AVM75612.1			0.024	25.7
AVM79515.1			0.024	25.7
ACM60341.1			0.024	25.6
UIN34563.1			0.024	25.6
ARU44525.1			0.024	25.6
QCL87117.1			0.024	25.6
QDL09354.1			0.024	25.6
QDL15710.1			0.024	25.6
CBK82829.1			0.024	25.6
QXI50130.1			0.024	25.6
QQO77784.1			0.024	25.6
QSB27323.1			0.024	25.6
AQL36992.1			0.024	25.6
BBI42896.1			0.024	25.6
ULJ59654.1			0.025	25.6
AWQ85575.1			0.025	25.6
QBL17512.1			0.025	25.6
ALM27718.1			0.025	25.6
ALM44260.1			0.025	25.6
ANY95734.1			0.025	25.6
ATS11322.1			0.025	25.6
QNI36583.1			0.025	25.6
QCL70154.1			0.025	25.6
AUZ86816.1			0.025	25.6
UQN41435.1			0.025	25.6
BCN18493.1			0.025	25.6
QNJ12641.1			0.025	25.6
APY08488.1			0.025	25.6
QKH47636.1			0.025	25.6
QQO35938.1			0.025	25.6
QDT03538.1			0.025	25.6
AUG05812.1			0.025	25.6
BAC90140.1			0.025	25.6
QEF99494.1			0.025	25.6
AYJ88583.1			0.025	25.6
BCL58980.1			0.025	25.6
UQD79081.1			0.026	25.6
ALA95296.1			0.026	25.5
BDH60762.1			0.026	25.5
AGH97240.1			0.026	25.5
AQS63337.1			0.026	25.5
QQN54259.1			0.026	25.5
CBL39960.1			0.026	25.5
QIP10790.1			0.026	25.5
QJN91389.1			0.026	25.5
BAT30428.1			0.026	25.5
QQX92403.1			0.026	25.5
ADY96172.1			0.026	25.5
QPF40793.1			0.026	25.5
UBH04890.1			0.026	25.5
AQM20035.1			0.027	25.5
AQP33211.1			0.027	25.5
QYR21220.1			0.027	25.5
ATU98465.1			0.027	25.5
ATP95556.1			0.027	25.5
BDC60228.1			0.027	25.5
AHD05817.1			0.027	25.5
AVG12355.1			0.027	25.5
QHZ51654.1			0.027	25.5
BBM55243.1			0.027	25.5
AIQ32644.1			0.027	25.5
BCI72915.1			0.027	25.5
ASQ48889.1			0.027	25.5
VVM17064.1			0.027	25.5
BBC01450.1			0.027	25.5
QOZ16433.1			0.027	25.5
UQD79076.1			0.027	25.5
UOY97110.1			0.027	25.5
ABB50356.1			0.027	25.5
AQT97420.1			0.027	25.5
UMY52328.1			0.027	25.5
AHD14490.1			0.027	25.5
QTG13975.1			0.027	25.5
QIK62989.1			0.027	25.4
AOE82349.1			0.027	25.4
AVJ41049.1			0.027	25.4
ATQ85656.1			0.028	25.4
ARF70026.1			0.028	25.4
APO86133.1			0.028	25.4
AQY01143.1			0.028	25.4
VEH98119.1			0.028	25.4
QEH97891.1			0.028	25.4
AOR77379.1			0.028	25.4
QYX31952.1			0.028	25.4
ANN66154.1			0.028	25.4
ANN71235.1			0.028	25.4
UBS43337.1			0.028	25.4
ASG06888.1			0.028	25.4
AUB88435.1			0.028	25.4
AUB91876.1			0.028	25.4
AUB95313.1			0.028	25.4
AUB98731.1			0.028	25.4
AXM48791.1			0.028	25.4
AXM52189.1			0.028	25.4
AXM55525.1			0.028	25.4
AXM57948.1			0.028	25.4
AXM62073.1			0.028	25.4
AXM64578.1			0.028	25.4
AXM73825.1			0.028	25.4
AXM76271.1			0.028	25.4
AXM79568.1			0.028	25.4
AXM82877.1			0.028	25.4
AXM86177.1			0.028	25.4
QPH38354.1			0.028	25.4
AJE17981.1			0.028	25.4
SQH49837.1			0.028	25.4
CDM69986.1			0.028	25.4
ARC92309.1			0.028	25.4
CCH29847.1			0.028	25.4
SDS07564.1			0.028	25.4
QNL17982.1			0.028	25.4
AIY87492.1			0.028	25.4
BCG90430.1			0.028	25.4
ABC22293.1			0.028	25.4
AEO48011.1			0.028	25.4
QXG81934.1			0.028	25.4
ATH61668.1			0.028	25.4
QDW83567.1			0.028	25.4
AID84950.1			0.029	25.4
ASP35833.1			0.029	25.4
QDG92178.1			0.029	25.4
QQE34137.1			0.029	25.4
QTQ82683.1			0.029	25.4
QXZ71921.1			0.029	25.4
AUI78635.1			0.029	25.4
QYC11226.1			0.029	25.4
QYC14013.1			0.029	25.4
ARP44335.1			0.029	25.4
AIZ36679.1			0.029	25.4
QOZ06168.1			0.029	25.4
AZP21711.1			0.029	25.4
ATE53353.1			0.029	25.3
VTQ47556.1			0.029	25.3
BBH68030.1			0.029	25.3
AKG24700.1			0.03	25.3
UJX24207.1			0.03	25.3
QIG44392.1			0.03	25.3
QTG14392.1			0.03	25.3
BAC91656.1			0.03	25.3
AKU30339.1			0.03	25.3
UFP96570.1			0.03	25.3
CAA2099691.1			0.03	25.3
QYX56778.1			0.03	25.3
QTQ83931.1			0.031	25.3
SQH59030.1			0.031	25.3
AIQ20841.1			0.031	25.3
QNJ21507.1			0.031	25.3
QXC50914.1			0.031	25.3
SQD79764.1			0.031	25.3
QFT36531.1			0.031	25.3
QGM34432.1			0.031	25.3
QGN69934.1			0.031	25.3
ADY65262.1			0.031	25.3
QOV96288.1			0.032	25.2
QHU89866.1			0.032	25.2
ADO31102.1			0.032	25.2
QKO23473.1			0.032	25.2
QKG72453.1			0.032	25.2
VEE76234.1			0.032	25.2
AIW18963.1			0.032	25.2
QCQ46819.1			0.032	25.2
QLK84197.1			0.032	25.2
ASV30183.1			0.032	25.2
AXT18585.1			0.032	25.2
QLF51427.1			0.032	25.2
CBA04401.1			0.032	25.2
AXN30575.1			0.032	25.2
APU47546.1			0.032	25.2
QNL94306.1			0.032	25.2
BDC56516.1			0.032	25.2
QSI44089.1			0.032	25.2
BBN98008.1			0.033	25.2
QKL23238.1			0.033	25.2
QKL26971.1			0.033	25.2
QXY97344.1			0.033	25.2
UNG00737.1			0.033	25.2
AVM41852.1			0.033	25.2
BCN19226.1			0.033	25.2
QXH85887.1			0.033	25.2
AKJ65494.1			0.033	25.2
AQS61020.1			0.033	25.2
UBV44317.1			0.033	25.2
BAW00639.1			0.034	25.1
BBL59752.1			0.034	25.1
AIY13939.1			0.034	25.1
BAZ22478.1			0.034	25.1
AKS10112.1			0.034	25.1
UMV48132.1			0.034	25.1
AMA49802.1			0.034	25.1
QSO50264.1			0.034	25.1
QUF64922.1			0.034	25.1
QUL54049.1			0.035	25.1
URA11123.1			0.035	25.1
BBM59367.1			0.035	25.1
ADY63416.1			0.035	25.1
SCG18110.1			0.035	25.1
UBS43323.1			0.035	25.1
ABC82410.1			0.035	25.1
ADU12531.1			0.035	25.1
BBD09268.1			0.035	25.1
AAZ91245.1			0.035	25.1
AGI19332.1			0.035	25.1
ALZ58769.1			0.035	25.1
ARS09201.1			0.035	25.1
ATH90955.1			0.035	25.1
QGR49324.1			0.035	25.1
QSE36313.1			0.035	25.1
BCJ57429.1			0.035	25.1
ADI63269.1			0.035	25.1
QIJ84903.1			0.035	25.1
QAS54872.1			0.036	25.1
AOX27118.1			0.036	25.1
AOX33478.1			0.036	25.1
AOX40091.1			0.036	25.1
APB57548.1			0.036	25.1
ARU33196.1			0.036	25.1
ASC97740.1			0.036	25.1
ASD17904.1			0.036	25.1
AUA83604.1			0.036	25.1
AUA89689.1			0.036	25.1
AVZ19821.1			0.036	25.1
QCP77158.1			0.036	25.1
QIB87731.1			0.036	25.1
BDI16212.1			0.036	25.1
AUT00937.1			0.036	25.1
QNP47744.1			0.036	25.1
QKF39676.1			0.036	25.1
SDH19016.1			0.036	25.1
SDJ19585.1			0.036	25.1
SDJ46554.1			0.036	25.1
SDN40981.1			0.036	25.1
SEM79521.1			0.036	25.1
SFM52600.1			0.036	25.1
QKJ76008.1			0.036	25.1
AQQ65931.1			0.036	25.1
QGX80395.1			0.036	25.1
QJF04545.1			0.036	25.1
QJF10614.1			0.036	25.1
QJI86487.1			0.036	25.1
QJI92559.1			0.036	25.1
URD52557.1			0.037	25.0
QNH34100.1			0.037	25.0
QEN01450.1			0.037	25.0
AMA09244.1			0.037	25.0
QFG69756.1			0.037	25.0
AXU10554.1			0.037	25.0
AFN47153.1			0.037	25.0
QCT39105.1			0.037	25.0
QUC11265.1			0.037	25.0
QUC14044.1			0.037	25.0
UPK33984.1			0.037	25.0
ADW68918.1			0.037	25.0
UAL30594.1			0.037	25.0
UBV42730.1			0.037	25.0
AKU64530.1			0.037	25.0
QQC43257.1			0.037	25.0
QET02714.1			0.038	25.0
BBK91278.1			0.038	25.0
QII46401.1			0.038	25.0
UJD00050.1			0.038	25.0
ASS72806.1			0.038	25.0
ADZ02008.1			0.038	25.0
ANW87010.1			0.038	25.0
CCA45260.1			0.038	25.0
BCG59040.1			0.038	25.0
URD48305.1			0.038	25.0
AYM61296.1			0.038	25.0
QDZ00532.1			0.038	25.0
AAK86294.2			0.038	25.0
QQN05879.1			0.038	25.0
QQN10944.1			0.038	25.0
QQN16125.1			0.038	25.0
QRM60091.1			0.038	25.0
UOG25513.1			0.038	25.0
UPJ74475.1			0.038	25.0
QNA72139.1			0.038	25.0
CCE23698.1			0.038	25.0
AUX86038.1			0.039	25.0
AND64672.1			0.039	25.0
AVI50627.1			0.039	25.0
UJF15246.1			0.039	25.0
AGK56307.1			0.039	25.0
UCP11872.1			0.039	24.9
ATB34722.1			0.039	24.9
QAA34768.1			0.039	24.9
QCW82579.1			0.039	24.9
QBY45768.1			0.04	24.9
QTL92814.1			0.04	24.9
AKL86544.1			0.04	24.9
UGU18399.1			0.04	24.9
BCU12310.1			0.04	24.9
AQZ48658.1			0.04	24.9
AVF26738.1			0.04	24.9
AVF31485.1			0.04	24.9
UOO94986.1			0.041	24.9
AXG06303.1			0.041	24.9
AQR76726.1			0.041	24.9
AVF22402.1			0.041	24.9
QKT03647.1			0.041	24.9
UIY42877.1			0.041	24.9
QHA93675.1			0.041	24.9
QSW20987.1			0.041	24.9
BCI70022.1			0.041	24.9
AIQ44688.1			0.041	24.9
AWH72862.1			0.041	24.9
ANW22779.1			0.041	24.9
UDL92170.1			0.042	24.9
QXR11024.1			0.042	24.9
QOQ78042.1			0.042	24.8
ULJ61884.1			0.042	24.8
QOY86041.1			0.042	24.8
AFK72505.1			0.042	24.8
AFO46950.1			0.042	24.8
ANI03532.1			0.042	24.8
AYN11004.1			0.042	24.8
QOJ90133.1			0.042	24.8
BBB61140.1			0.042	24.8
QDG91359.1			0.042	24.8
AEF03793.1			0.042	24.8
QKS44045.1			0.042	24.8
VCU52833.1			0.042	24.8
AGC75217.1			0.042	24.8
AMM32167.1			0.043	24.8
SDV04089.1			0.043	24.8
UPS63799.1			0.043	24.8
QHD06282.1			0.043	24.8
UOK43167.1			0.044	24.8
QGL24547.1			0.044	24.8
SBO91632.1			0.044	24.8
UBU13948.1			0.044	24.8
QNP29468.1			0.044	24.8
AVN32300.1			0.044	24.8
AVN52815.1			0.044	24.8
AWC70007.1			0.044	24.8
AWC75555.1			0.044	24.8
AWC79006.1			0.044	24.8
AWC87956.1			0.044	24.8
AWS59844.1			0.044	24.8
AWS71224.1			0.044	24.8
CCW34838.1			0.045	24.8
AOS97200.1			0.045	24.8
ABI76642.1			0.045	24.7
ALB39079.1			0.045	24.7
AFY88981.1			0.045	24.7
CCB69966.1			0.045	24.7
QNP16009.1			0.045	24.7
ALV48831.1			0.045	24.7
URJ59868.1			0.045	24.7
ACA99529.1			0.045	24.7
QIM19273.1			0.045	24.7
QZA82027.1			0.045	24.7
ADW67655.1			0.046	24.7
QDJ22096.1			0.046	24.7
QIF43781.1			0.046	24.7
AFZ69522.1			0.046	24.7
ATS19269.1			0.046	24.7
QPF32424.1			0.046	24.7
QLL98967.1			0.046	24.7
UAY37470.1			0.046	24.7
QIG79551.1			0.046	24.7
QVM93656.1			0.046	24.7
ACB85817.1			0.047	24.7
BCS95204.1			0.047	24.7
BAZ31545.1			0.047	24.7
QFS18414.1			0.047	24.7
QIC69158.1			0.047	24.7
UKS24991.1			0.047	24.7
AKS35974.1			0.047	24.7
BAZ29607.1			0.047	24.7
UGY94736.1			0.048	24.7
AZO04839.1			0.048	24.7
QHE63366.1			0.048	24.7
AHK02187.1			0.048	24.7
AKC08011.1			0.048	24.7
AYM16851.1			0.048	24.7
AYM68152.1			0.048	24.7
QQE33296.1			0.048	24.7
QXZ72825.1			0.048	24.7
CDI95291.1			0.048	24.7
QCQ33592.1			0.048	24.7
UHZ82255.1			0.048	24.7
SNR17700.1			0.048	24.7
QSW20941.1			0.048	24.7
QGV74712.1			0.048	24.7
QIT10951.1			0.048	24.7
QIT14106.1			0.048	24.7
UGY88744.1			0.048	24.7
UQZ29032.1			0.048	24.7
UQZ79922.1			0.048	24.7
AZI36349.1			0.048	24.6
ATO27413.1			0.048	24.6
AYM11510.1			0.048	24.6
QQN05029.1			0.048	24.6
QQN10091.1			0.048	24.6
QQN15275.1			0.048	24.6
UOG24664.1			0.048	24.6
SDS94719.1			0.048	24.6
ARW08495.1			0.048	24.6
UOO86281.1			0.048	24.6
ANQ26605.1			0.048	24.6
QUH29055.1			0.049	24.6
QNM03626.1			0.049	24.6
ULO08030.1			0.049	24.6
AMJ62548.1			0.049	24.6
CBS90551.1			0.049	24.6
QFZ78024.1			0.049	24.6
AWZ49465.1			0.049	24.6
BAZ30898.1			0.049	24.6
QDM41012.1			0.049	24.6
AET70712.1			0.049	24.6
BAF60764.1			0.049	24.6
BBH40072.1			0.05	24.6
ATJ82644.1			0.05	24.6
ARD44550.1			0.05	24.6
QMI85956.1			0.05	24.6
QPQ12915.1			0.05	24.6
UIU18020.1			0.05	24.6
UPI89118.1			0.05	24.6
BBE22144.1			0.05	24.6
QHO70818.1			0.05	24.6
UBK69243.1			0.05	24.6
UPR30107.1			0.05	24.6
QDW18476.1			0.051	24.6
QNI66345.1			0.051	24.6
UPJ78950.1			0.051	24.6
UPJ86743.1			0.051	24.6
ALR29301.1			0.051	24.6
AWI38355.1			0.051	24.6
QTN22899.1			0.051	24.6
APH73330.1			0.051	24.6
QIY09077.1			0.051	24.6
QLL91065.1			0.051	24.6
SBT59697.1			0.051	24.6
AEG02009.1			0.052	24.5
QCR85734.1			0.052	24.5
QAR31750.1			0.052	24.5
ADE14471.1			0.052	24.5
AWS53108.1			0.052	24.5
QZY66324.1			0.052	24.5
QPC94779.1			0.052	24.5
BAU55755.1			0.052	24.5
BAN50957.1			0.052	24.5
AEX22238.1			0.052	24.5
AFZ23412.1			0.052	24.5
AZN29240.1			0.052	24.5
UJF23381.1			0.053	24.5
BAU65509.1			0.053	24.5
AZG36819.1			0.053	24.5
AKM81055.1			0.053	24.5
AVQ71231.1			0.053	24.5
AIF81104.1			0.053	24.5
AXV16084.1			0.053	24.5
QFY05743.1			0.054	24.5
QII32038.1			0.054	24.5
AWZ90702.1			0.054	24.5
AHF08689.1			0.054	24.5
ANI42242.1			0.054	24.5
QPM92546.1			0.054	24.5
UGX86200.1			0.054	24.5
QBM21935.1			0.054	24.5
ACD22806.1			0.054	24.5
UDB49235.1			0.054	24.5
QJD94564.1			0.054	24.5
APD05851.1			0.054	24.5
ACY35505.1			0.055	24.5
QQX13751.1			0.055	24.5
ANV84764.1			0.055	24.5
CCV65146.1			0.055	24.5
QYF95083.1			0.055	24.5
UPK25713.1			0.055	24.5
QEN86433.1			0.055	24.4
QIK51210.1			0.055	24.4
ATF56467.1			0.055	24.4
AXE17026.1			0.055	24.4
QUG42563.1			0.055	24.4
UFS71084.1			0.055	24.4
AXX29114.1			0.055	24.4
QUF06611.1			0.055	24.4
AMB94939.1			0.055	24.4
ANI91618.1			0.055	24.4
ACU35687.1			0.056	24.4
BBD45874.1			0.056	24.4
QEU96091.1			0.056	24.4
VEE22707.1			0.056	24.4
AYO85078.1			0.056	24.4
BDA78969.1			0.056	24.4
ASU21789.1			0.056	24.4
BCS97091.1			0.057	24.4
ARD57708.1			0.057	24.4
QDM45974.1			0.057	24.4
SDN74057.1			0.057	24.4
CDH92159.1			0.057	24.4
QLC25205.1			0.057	24.4
QBK17789.1			0.057	24.4
BAM00820.1			0.058	24.4
AVS76283.1			0.058	24.4
QIL91222.1			0.058	24.4
URI28724.1			0.058	24.4
QYC12020.1			0.058	24.4
QYC14807.1			0.058	24.4
CCO59625.1			0.058	24.4
UKL13132.1			0.058	24.4
ASA24436.1			0.058	24.4
BCA63530.1			0.058	24.4
ACZ42084.1			0.059	24.4
UBD71089.1			0.059	24.4
AQP48798.1			0.059	24.4
ABN52586.1			0.059	24.4
ADU73967.1			0.059	24.4
ALX07905.1			0.059	24.4
ANV75651.1			0.059	24.4
AMD56042.1			0.059	24.3
AMS44127.1			0.059	24.3
QGY45695.1			0.059	24.3
ATH93451.1			0.059	24.3
UOY86956.1			0.059	24.3
ALE78708.1			0.059	24.3
QUM90028.1			0.06	24.3
ARV61300.1			0.06	24.3
QPN60833.1			0.06	24.3
QLY78343.1			0.06	24.3
QZY85121.1			0.06	24.3
AYQ59839.1			0.06	24.3
QAT23421.1			0.06	24.3
QJU07055.1			0.061	24.3
AWM33545.1			0.061	24.3
QAT67245.1			0.061	24.3
SCA88020.1			0.061	24.3
ABR43039.1			0.061	24.3
AST53754.1			0.061	24.3
QCY56514.1			0.061	24.3
QRO16770.1			0.061	24.3
QUT95197.1			0.061	24.3
UBD81119.1			0.061	24.3
AGW40812.1			0.061	24.3
QEW38043.1			0.061	24.3
AIZ61696.1			0.061	24.3
ATD66163.1			0.061	24.3
AAZ21387.1			0.061	24.3
AXH34528.1			0.062	24.3
SHJ85693.1			0.062	24.3
ANW97642.1			0.062	24.3
AXI85391.1			0.062	24.3
SCF25609.1			0.062	24.3
QCL72106.1			0.062	24.3
QCL77757.1			0.062	24.3
BCJ52236.1			0.062	24.3
ARU89781.1			0.063	24.3
BAR47896.1			0.063	24.3
QIF59830.1			0.063	24.3
QIF63851.1			0.063	24.3
AIW14149.1			0.063	24.3
ANR76120.1			0.063	24.2
AGY54105.1			0.064	24.2
AKC67550.1			0.064	24.2
QKJ20265.1			0.064	24.2
ANS63164.1			0.064	24.2
AXG52087.1			0.064	24.2
QMV05070.1			0.064	24.2
AAV60734.1			0.064	24.2
QEO41847.1			0.064	24.2
APO82399.1			0.064	24.2
AGK56641.1			0.065	24.2
SHG65781.1			0.065	24.2
QUS58927.1			0.065	24.2
AQP36590.1			0.065	24.2
CAG70006.1			0.065	24.2
BBL03212.1			0.065	24.2
BBL15248.1			0.065	24.2
SBT37745.1			0.066	24.2
QEA48633.1			0.066	24.2
AVS84133.1			0.066	24.2
AEH33736.1			0.066	24.2
AGU58152.1			0.066	24.2
AQL61173.1			0.066	24.2
AQL68007.1			0.066	24.2
AQL71489.1			0.066	24.2
AQL74944.1			0.066	24.2
AQL78380.1			0.066	24.2
AQL81769.1			0.066	24.2
AQL85289.1			0.066	24.2
AQL88730.1			0.066	24.2
AQL92258.1			0.066	24.2
AQL95927.1			0.066	24.2
AQL99394.1			0.066	24.2
AQM06433.1			0.066	24.2
AQM10033.1			0.066	24.2
AQM23413.1			0.066	24.2
AQM26876.1			0.066	24.2
AQM34696.1			0.066	24.2
AQM63380.1			0.066	24.2
ARV25836.1			0.066	24.2
ASF91341.1			0.066	24.2
AVT68619.1			0.066	24.2
AXN07826.1			0.066	24.2
AXN11231.1			0.066	24.2
AXN14635.1			0.066	24.2
AXN18034.1			0.066	24.2
CDQ49723.1			0.066	24.2
UJQ39910.1			0.066	24.2
URM10356.1			0.066	24.2
QII11557.1			0.066	24.2
SOH06340.1			0.066	24.2
ACB76717.1			0.066	24.2
ADL42607.1			0.066	24.2
AZO55825.1			0.067	24.2
QPM68311.1			0.067	24.2
QND66744.1			0.067	24.2
ANQ21902.1			0.067	24.2
BAZ53543.1			0.067	24.2
AMW35430.1			0.067	24.2
QQO13558.1			0.067	24.2
